Invoice ID;Date;City;Gender;Customer type;Product line;Payment;Unit price;Quantity;Total;Gross margin percentage;Gross income;Rating
213-99-939;2026-06-26;Yangon;Male;Normal;Food and beverages;Credit card;70;2;147,0;0,0479;7,04;4,1
330-70-688;2026-10-17;Naypyitaw;Male;Normal;Home and lifestyle;Ewallet;9;5;47,25;0,0479;2,26;1,7
292-39-445;2026-07-13;Yangon;Female;Normal;Electronic accessories;Cash;954;9;9015,3;0,0479;431,83;1,3
490-32-688;2026-11-13;Yangon;Female;Member;Food and beverages;Ewallet;167;1;175,35;0,0479;8,4;9,9
402-82-438;2026-06-01;Mandalay;Female;Normal;Food and beverages;Credit card;84;7;617,4;0,0479;29,57;7,0
674-94-937;2026-12-01;Yangon;Female;Normal;Food and beverages;Ewallet;109;6;686,7;0,0479;32,89;5,7
455-40-825;2026-06-29;Yangon;Male;Member;Electronic accessories;Credit card;502;3;1581,3;0,0479;75,74;4,7
783-89-185;2026-06-04;Yangon;Female;Member;Health and beauty;Ewallet;180;1;189,0;0,0479;9,05;9,7
890-56-762;2026-07-26;Yangon;Male;Member;Food and beverages;Cash;92;3;289,8;0,0479;13,88;9,6
835-97-743;2026-05-28;Yangon;Female;Normal;Sports and travel;Ewallet;115;10;1207,5;0,0479;57,84;7,1
759-69-691;2026-06-09;Naypyitaw;Male;Member;Food and beverages;Credit card;151;3;475,65;0,0479;22,78;9,6
998-64-202;2026-09-03;Mandalay;Male;Member;Food and beverages;Ewallet;88;6;554,4;0,0479;26,56;5,6
325-81-189;2026-01-28;Yangon;Male;Member;Food and beverages;Credit card;177;9;1672,65;0,0479;80,12;5,5
811-72-745;2026-08-29;Mandalay;Male;Member;Food and beverages;Ewallet;170;9;1606,5;0,0479;76,95;1,8
376-86-693;2026-08-13;Naypyitaw;Female;Normal;Food and beverages;Ewallet;78;2;163,8;0,0479;7,85;2,7
350-10-259;2026-11-20;Yangon;Female;Member;Food and beverages;Ewallet;149;1;156,45;0,0479;7,49;2,5
816-39-734;2026-10-20;Mandalay;Female;Normal;Food and beverages;Ewallet;146;10;1533,0;0,0479;73,43;5,0
599-65-825;2026-11-15;Naypyitaw;Male;Normal;Food and beverages;Ewallet;104;8;873,6;0,0479;41,85;2,6
947-76-240;2026-01-10;Naypyitaw;Female;Member;Food and beverages;Credit card;79;6;497,7;0,0479;23,84;6,6
179-73-641;2026-05-20;Naypyitaw;Female;Member;Health and beauty;Credit card;164;8;1377,6;0,0479;65,99;4,6
169-46-535;2026-10-01;Yangon;Female;Normal;Food and beverages;Ewallet;172;5;903,0;0,0479;43,25;6,2
482-80-532;2026-10-31;Yangon;Male;Member;Food and beverages;Credit card;26;7;191,1;0,0479;9,15;7,0
976-56-263;2026-05-12;Naypyitaw;Male;Normal;Electronic accessories;Credit card;333;7;2447,55;0,0479;117,24;1,2
953-57-889;2026-07-05;Mandalay;Female;Member;Home and lifestyle;Ewallet;49;1;51,45;0,0479;2,46;9,0
955-58-300;2026-09-16;Yangon;Male;Normal;Food and beverages;Ewallet;18;10;189,0;0,0479;9,05;8,6
140-11-983;2026-09-11;Naypyitaw;Female;Member;Fashion accessories;Ewallet;205;3;645,75;0,0479;30,93;9,9
508-65-842;2026-11-17;Naypyitaw;Female;Normal;Fashion accessories;Ewallet;77;2;161,7;0,0479;7,75;8,0
178-34-651;2026-04-10;Yangon;Female;Normal;Food and beverages;Credit card;189;1;198,45;0,0479;9,51;6,8
604-63-403;2026-05-11;Mandalay;Male;Normal;Home and lifestyle;Ewallet;46;2;96,6;0,0479;4,63;9,9
672-92-519;2026-08-24;Mandalay;Male;Member;Fashion accessories;Credit card;147;6;926,1;0,0479;44,36;5,3
843-85-418;2026-11-16;Mandalay;Female;Normal;Food and beverages;Cash;8;4;33,6;0,0479;1,61;6,8
171-20-986;2026-11-23;Naypyitaw;Female;Normal;Food and beverages;Cash;115;7;845,25;0,0479;40,49;4,0
936-82-386;2026-04-14;Mandalay;Female;Normal;Sports and travel;Cash;323;7;2374,05;0,0479;113,72;5,6
459-34-356;2026-07-16;Yangon;Female;Member;Home and lifestyle;Credit card;432;3;1360,8;0,0479;65,18;6,8
124-66-801;2026-09-10;Yangon;Female;Member;Food and beverages;Credit card;124;8;1041,6;0,0479;49,89;7,7
235-65-914;2026-06-07;Mandalay;Female;Member;Home and lifestyle;Credit card;81;1;85,05;0,0479;4,07;2,4
737-58-277;2026-07-01;Yangon;Male;Member;Food and beverages;Credit card;131;5;687,75;0,0479;32,94;9,5
437-66-105;2026-07-15;Yangon;Male;Normal;Food and beverages;Ewallet;174;9;1644,3;0,0479;78,76;3,1
493-58-454;2026-03-12;Mandalay;Female;Member;Food and beverages;Ewallet;146;5;766,5;0,0479;36,72;7,0
443-79-495;2026-09-25;Yangon;Female;Normal;Food and beverages;Ewallet;187;5;981,75;0,0479;47,03;8,7
937-49-778;2026-09-24;Yangon;Female;Member;Food and beverages;Credit card;17;8;142,8;0,0479;6,84;2,4
542-75-261;2026-04-26;Naypyitaw;Female;Normal;Food and beverages;Credit card;100;9;945,0;0,0479;45,27;1,8
963-88-329;2026-10-30;Yangon;Male;Normal;Home and lifestyle;Ewallet;311;3;979,65;0,0479;46,93;6,6
655-95-437;2026-10-19;Mandalay;Male;Member;Food and beverages;Credit card;32;2;67,2;0,0479;3,22;3,0
120-28-294;2026-03-25;Yangon;Female;Normal;Food and beverages;Ewallet;45;1;47,25;0,0479;2,26;4,9
467-62-913;2026-04-14;Yangon;Female;Member;Food and beverages;Cash;157;1;164,85;0,0479;7,9;2,4
851-54-234;2026-11-16;Naypyitaw;Male;Normal;Food and beverages;Ewallet;138;4;579,6;0,0479;27,76;5,1
779-33-337;2026-06-18;Yangon;Female;Member;Food and beverages;Ewallet;22;5;115,5;0,0479;5,53;7,4
688-49-953;2026-10-30;Yangon;Female;Member;Food and beverages;Credit card;42;8;352,8;0,0479;16,9;5,1
380-15-862;2026-12-30;Mandalay;Female;Member;Food and beverages;Cash;159;5;834,75;0,0479;39,98;8,1
878-11-763;2026-04-22;Yangon;Female;Normal;Food and beverages;Cash;120;4;504,0;0,0479;24,14;4,0
160-81-809;2026-09-15;Naypyitaw;Male;Normal;Home and lifestyle;Credit card;203;5;1065,75;0,0479;51,05;6,3
151-88-259;2026-07-22;Yangon;Female;Member;Food and beverages;Credit card;153;3;481,95;0,0479;23,09;2,4
940-17-483;2026-08-14;Mandalay;Female;Member;Food and beverages;Cash;148;2;310,8;0,0479;14,89;3,9
134-85-434;2026-07-04;Naypyitaw;Male;Member;Electronic accessories;Credit card;452;1;474,6;0,0479;22,73;2,8
201-41-551;2026-10-02;Yangon;Male;Member;Food and beverages;Ewallet;171;1;179,55;0,0479;8,6;8,6
617-23-568;2026-04-01;Mandalay;Male;Member;Food and beverages;Cash;106;6;667,8;0,0479;31,99;9,7
414-85-980;2026-02-10;Yangon;Male;Member;Food and beverages;Ewallet;77;2;161,7;0,0479;7,75;6,7
961-91-970;2026-04-27;Yangon;Female;Normal;Health and beauty;Ewallet;234;2;491,4;0,0479;23,54;9,4
372-22-919;2026-03-27;Mandalay;Female;Normal;Food and beverages;Credit card;104;7;764,4;0,0479;36,61;4,5
798-28-258;2026-03-22;Naypyitaw;Male;Normal;Food and beverages;Credit card;134;10;1407,0;0,0479;67,4;5,1
423-30-951;2026-09-15;Yangon;Male;Normal;Home and lifestyle;Ewallet;195;3;614,25;0,0479;29,42;3,5
215-57-831;2026-05-18;Yangon;Male;Member;Health and beauty;Cash;49;7;360,15;0,0479;17,25;6,7
802-42-123;2026-05-04;Yangon;Male;Member;Food and beverages;Credit card;37;4;155,4;0,0479;7,44;9,4
835-10-629;2026-07-14;Mandalay;Female;Member;Food and beverages;Cash;99;3;311,85;0,0479;14,94;5,8
934-73-156;2026-08-18;Naypyitaw;Female;Member;Food and beverages;Cash;187;8;1570,8;0,0479;75,24;7,7
144-23-862;2026-03-23;Mandalay;Male;Member;Fashion accessories;Credit card;100;4;420,0;0,0479;20,12;6,6
284-17-245;2026-11-16;Yangon;Female;Normal;Fashion accessories;Credit card;162;1;170,1;0,0479;8,15;6,6
528-28-208;2026-10-04;Naypyitaw;Female;Member;Food and beverages;Cash;186;8;1562,4;0,0479;74,84;5,0
153-19-740;2026-12-31;Yangon;Male;Normal;Health and beauty;Ewallet;210;1;220,5;0,0479;10,56;7,7
189-72-612;2026-05-24;Yangon;Male;Normal;Food and beverages;Ewallet;165;5;866,25;0,0479;41,49;2,1
611-10-246;2026-07-25;Yangon;Male;Normal;Health and beauty;Ewallet;144;8;1209,6;0,0479;57,94;6,6
484-84-768;2026-10-23;Yangon;Male;Member;Food and beverages;Credit card;22;8;184,8;0,0479;8,85;8,2
407-20-853;2026-10-23;Naypyitaw;Male;Normal;Food and beverages;Ewallet;154;10;1617,0;0,0479;77,45;8,3
537-49-248;2026-06-01;Naypyitaw;Female;Member;Food and beverages;Credit card;46;3;144,9;0,0479;6,94;3,5
198-92-360;2026-02-15;Mandalay;Male;Normal;Food and beverages;Cash;185;3;582,75;0,0479;27,91;9,6
369-34-713;2026-06-21;Naypyitaw;Female;Normal;Food and beverages;Credit card;158;8;1327,2;0,0479;63,57;1,2
377-69-559;2026-08-23;Yangon;Male;Normal;Food and beverages;Ewallet;15;9;141,75;0,0479;6,79;4,0
107-26-270;2026-07-16;Yangon;Female;Member;Food and beverages;Credit card;10;10;105,0;0,0479;5,03;2,3
588-23-885;2026-09-11;Yangon;Female;Normal;Food and beverages;Credit card;5;1;5,25;0,0479;0,25;3,7
835-68-703;2026-06-05;Mandalay;Female;Normal;Food and beverages;Ewallet;117;10;1228,5;0,0479;58,85;1,2
372-65-440;2026-02-06;Yangon;Female;Normal;Home and lifestyle;Credit card;342;5;1795,5;0,0479;86,0;6,4
916-65-643;2026-06-09;Mandalay;Female;Member;Home and lifestyle;Credit card;247;10;2593,5;0,0479;124,23;5,5
138-59-529;2026-07-30;Yangon;Female;Member;Food and beverages;Ewallet;14;9;132,3;0,0479;6,34;6,2
216-32-317;2026-01-10;Yangon;Female;Normal;Food and beverages;Ewallet;18;2;37,8;0,0479;1,81;1,3
250-87-988;2026-04-06;Mandalay;Female;Normal;Food and beverages;Cash;167;9;1578,15;0,0479;75,59;5,8
262-59-813;2026-05-14;Naypyitaw;Male;Normal;Fashion accessories;Credit card;163;6;1026,9;0,0479;49,19;8,7
798-81-783;2026-05-10;Mandalay;Male;Member;Fashion accessories;Ewallet;287;4;1205,4;0,0479;57,74;7,4
318-95-120;2026-09-06;Yangon;Female;Normal;Food and beverages;Ewallet;133;1;139,65;0,0479;6,69;5,3
638-76-121;2026-06-17;Yangon;Female;Normal;Food and beverages;Credit card;71;3;223,65;0,0479;10,71;3,6
956-20-299;2026-03-18;Yangon;Female;Normal;Health and beauty;Cash;160;10;1680,0;0,0479;80,47;6,4
385-95-804;2026-11-13;Yangon;Male;Member;Food and beverages;Credit card;7;1;7,35;0,0479;0,35;7,6
393-11-590;2026-03-17;Yangon;Female;Normal;Electronic accessories;Cash;999;8;8391,6;0,0479;401,96;5,3
489-55-650;2026-03-13;Yangon;Male;Normal;Health and beauty;Credit card;88;4;369,6;0,0479;17,7;9,9
482-56-981;2026-08-29;Yangon;Female;Member;Food and beverages;Ewallet;170;6;1071,0;0,0479;51,3;4,9
817-86-254;2026-06-23;Yangon;Male;Member;Home and lifestyle;Credit card;27;4;113,4;0,0479;5,43;3,8
528-73-365;2026-01-25;Mandalay;Male;Member;Home and lifestyle;Ewallet;316;10;3318,0;0,0479;158,93;7,1
119-57-425;2026-10-22;Yangon;Male;Member;Health and beauty;Credit card;50;5;262,5;0,0479;12,57;9,2
758-85-280;2026-05-01;Mandalay;Female;Normal;Food and beverages;Credit card;126;4;529,2;0,0479;25,35;3,4
535-50-979;2026-03-21;Yangon;Female;Normal;Food and beverages;Ewallet;156;4;655,2;0,0479;31,38;4,4
933-82-534;2026-03-06;Mandalay;Male;Member;Food and beverages;Cash;1;3;3,15;0,0479;0,15;1,7
342-93-192;2026-10-06;Mandalay;Female;Normal;Health and beauty;Ewallet;287;1;301,35;0,0479;14,43;3,7
290-36-137;2026-10-15;Yangon;Male;Member;Food and beverages;Credit card;177;4;743,4;0,0479;35,61;6,3
151-52-373;2026-11-15;Yangon;Male;Normal;Home and lifestyle;Credit card;314;2;659,4;0,0479;31,59;5,7
328-89-613;2026-10-12;Yangon;Female;Member;Food and beverages;Credit card;57;3;179,55;0,0479;8,6;3,2
300-35-967;2026-05-14;Mandalay;Female;Normal;Food and beverages;Credit card;86;2;180,6;0,0479;8,65;7,3
626-87-147;2026-02-26;Naypyitaw;Male;Member;Electronic accessories;Ewallet;734;5;3853,5;0,0479;184,58;7,5
923-77-802;2026-09-19;Mandalay;Male;Member;Food and beverages;Cash;129;2;270,9;0,0479;12,98;5,8
577-34-777;2026-07-30;Naypyitaw;Male;Normal;Food and beverages;Credit card;103;9;973,35;0,0479;46,62;8,5
591-53-614;2026-07-04;Naypyitaw;Male;Normal;Food and beverages;Credit card;36;1;37,8;0,0479;1,81;3,1
419-59-866;2026-06-24;Mandalay;Female;Normal;Food and beverages;Ewallet;100;2;210,0;0,0479;10,06;1,3
874-22-365;2026-02-17;Yangon;Male;Normal;Food and beverages;Cash;152;10;1596,0;0,0479;76,45;6,2
656-87-908;2026-04-27;Yangon;Male;Member;Food and beverages;Ewallet;115;3;362,25;0,0479;17,35;6,4
492-98-626;2026-04-22;Yangon;Female;Normal;Fashion accessories;Ewallet;96;4;403,2;0,0479;19,31;6,5
704-15-801;2026-11-26;Mandalay;Male;Member;Food and beverages;Credit card;11;5;57,75;0,0479;2,77;5,6
501-98-546;2026-09-04;Yangon;Female;Member;Food and beverages;Cash;20;1;21,0;0,0479;1,01;2,4
681-89-767;2026-08-25;Mandalay;Female;Member;Food and beverages;Ewallet;1;6;6,3;0,0479;0,3;1,2
141-70-368;2026-03-22;Mandalay;Male;Normal;Food and beverages;Ewallet;185;6;1165,5;0,0479;55,83;1,6
767-94-762;2026-06-21;Mandalay;Male;Member;Fashion accessories;Ewallet;324;8;2721,6;0,0479;130,36;3,8
802-12-190;2026-09-19;Mandalay;Female;Normal;Food and beverages;Ewallet;79;2;165,9;0,0479;7,95;7,8
541-82-405;2026-02-14;Yangon;Female;Normal;Health and beauty;Credit card;25;7;183,75;0,0479;8,8;6,7
811-21-842;2026-05-10;Naypyitaw;Male;Normal;Sports and travel;Ewallet;210;7;1543,5;0,0479;73,93;2,8
818-67-515;2026-05-03;Mandalay;Male;Member;Food and beverages;Ewallet;138;3;434,7;0,0479;20,82;5,5
281-74-761;2026-01-06;Naypyitaw;Female;Member;Electronic accessories;Credit card;665;7;4887,75;0,0479;234,12;5,0
158-73-608;2026-08-12;Yangon;Male;Member;Food and beverages;Credit card;130;6;819,0;0,0479;39,23;4,1
747-99-569;2026-03-01;Mandalay;Female;Member;Food and beverages;Ewallet;140;5;735,0;0,0479;35,21;4,8
460-48-670;2026-09-15;Yangon;Female;Member;Home and lifestyle;Ewallet;318;9;3005,1;0,0479;143,94;6,4
620-78-823;2026-04-24;Mandalay;Female;Member;Home and lifestyle;Credit card;285;7;2094,75;0,0479;100,34;3,0
249-73-107;2026-08-18;Mandalay;Female;Normal;Food and beverages;Ewallet;160;10;1680,0;0,0479;80,47;2,1
143-52-306;2026-08-07;Yangon;Male;Member;Food and beverages;Credit card;129;8;1083,6;0,0479;51,9;1,3
444-17-613;2026-04-05;Yangon;Female;Member;Electronic accessories;Credit card;1086;1;1140,3;0,0479;54,62;4,6
115-36-402;2026-05-31;Yangon;Male;Member;Fashion accessories;Ewallet;74;2;155,4;0,0479;7,44;1,3
680-93-197;2026-07-22;Naypyitaw;Female;Member;Food and beverages;Credit card;177;10;1858,5;0,0479;89,02;7,7
944-64-502;2026-04-20;Mandalay;Male;Member;Food and beverages;Credit card;58;2;121,8;0,0479;5,83;5,9
757-86-801;2026-09-12;Yangon;Female;Member;Food and beverages;Credit card;119;2;249,9;0,0479;11,97;7,4
235-45-438;2026-05-17;Mandalay;Male;Normal;Food and beverages;Credit card;60;2;126,0;0,0479;6,04;2,4
409-36-320;2026-11-13;Naypyitaw;Male;Member;Food and beverages;Cash;47;9;444,15;0,0479;21,27;7,2
455-30-185;2026-06-24;Mandalay;Female;Member;Home and lifestyle;Credit card;440;7;3234,0;0,0479;154,91;8,1
233-15-120;2026-05-18;Mandalay;Male;Member;Food and beverages;Ewallet;143;2;300,3;0,0479;14,38;3,2
909-60-309;2026-05-10;Yangon;Female;Member;Food and beverages;Credit card;113;5;593,25;0,0479;28,42;3,6
740-39-425;2026-01-12;Mandalay;Male;Member;Fashion accessories;Cash;142;4;596,4;0,0479;28,57;3,6
452-88-305;2026-05-18;Yangon;Male;Normal;Food and beverages;Credit card;25;7;183,75;0,0479;8,8;9,5
817-40-745;2026-10-16;Yangon;Male;Normal;Sports and travel;Credit card;81;6;510,3;0,0479;24,44;8,2
920-71-742;2026-07-06;Yangon;Male;Normal;Food and beverages;Ewallet;12;1;12,6;0,0479;0,6;9,1
977-13-115;2026-07-05;Naypyitaw;Male;Normal;Food and beverages;Ewallet;17;6;107,1;0,0479;5,13;2,9
734-16-393;2026-09-25;Mandalay;Female;Member;Food and beverages;Ewallet;33;3;103,95;0,0479;4,98;8,8
819-31-136;2026-10-19;Yangon;Male;Member;Food and beverages;Credit card;77;10;808,5;0,0479;38,73;8,5
493-20-614;2026-12-18;Naypyitaw;Male;Normal;Food and beverages;Credit card;34;3;107,1;0,0479;5,13;10,0
217-76-965;2026-11-09;Mandalay;Female;Normal;Health and beauty;Ewallet;186;5;976,5;0,0479;46,77;8,7
483-50-850;2026-02-08;Yangon;Female;Normal;Home and lifestyle;Ewallet;364;10;3822,0;0,0479;183,07;5,2
289-70-763;2026-01-08;Mandalay;Female;Member;Food and beverages;Ewallet;175;4;735,0;0,0479;35,21;5,9
250-12-861;2026-08-20;Yangon;Male;Normal;Food and beverages;Ewallet;173;2;363,3;0,0479;17,4;7,5
904-40-975;2026-02-09;Mandalay;Female;Normal;Food and beverages;Credit card;3;2;6,3;0,0479;0,3;2,7
427-31-980;2026-03-13;Yangon;Male;Normal;Food and beverages;Ewallet;93;6;585,9;0,0479;28,06;4,6
580-45-246;2026-04-01;Yangon;Male;Member;Food and beverages;Credit card;38;7;279,3;0,0479;13,38;2,1
651-80-540;2026-03-23;Yangon;Female;Member;Food and beverages;Ewallet;114;1;119,7;0,0479;5,73;6,2
390-94-354;2026-05-28;Yangon;Female;Member;Fashion accessories;Credit card;165;10;1732,5;0,0479;82,99;4,1
910-42-293;2026-09-08;Yangon;Female;Member;Sports and travel;Ewallet;140;6;882,0;0,0479;42,25;5,9
638-74-881;2026-06-07;Yangon;Male;Normal;Food and beverages;Cash;40;2;84,0;0,0479;4,02;7,3
177-92-263;2026-01-24;Yangon;Male;Normal;Food and beverages;Credit card;112;10;1176,0;0,0479;56,33;4,2
230-84-644;2026-12-16;Yangon;Female;Normal;Food and beverages;Credit card;61;9;576,45;0,0479;27,61;6,5
784-72-408;2026-05-07;Naypyitaw;Male;Member;Fashion accessories;Ewallet;291;7;2138,85;0,0479;102,45;8,1
777-30-746;2026-07-27;Yangon;Male;Member;Food and beverages;Ewallet;133;10;1396,5;0,0479;66,89;2,7
987-56-215;2026-10-15;Yangon;Female;Normal;Food and beverages;Ewallet;151;4;634,2;0,0479;30,38;2,6
871-40-590;2026-07-09;Mandalay;Male;Normal;Food and beverages;Ewallet;100;2;210,0;0,0479;10,06;8,3
213-12-602;2026-01-02;Naypyitaw;Female;Member;Food and beverages;Ewallet;122;3;384,3;0,0479;18,41;2,4
443-99-607;2026-10-26;Yangon;Female;Normal;Sports and travel;Ewallet;277;7;2035,95;0,0479;97,52;9,5
837-25-265;2026-02-25;Mandalay;Female;Normal;Fashion accessories;Ewallet;234;10;2457,0;0,0479;117,69;3,3
550-37-676;2026-01-27;Yangon;Male;Member;Sports and travel;Cash;299;8;2511,6;0,0479;120,31;8,4
254-25-424;2026-03-04;Yangon;Male;Normal;Food and beverages;Credit card;155;3;488,25;0,0479;23,39;5,1
338-72-190;2026-09-24;Yangon;Male;Member;Fashion accessories;Credit card;32;10;336,0;0,0479;16,09;9,3
584-22-916;2026-04-12;Yangon;Female;Member;Food and beverages;Credit card;190;9;1795,5;0,0479;86,0;5,0
251-74-322;2026-08-08;Yangon;Female;Member;Food and beverages;Credit card;39;9;368,55;0,0479;17,65;9,7
779-36-239;2026-05-10;Yangon;Female;Member;Food and beverages;Credit card;6;9;56,7;0,0479;2,72;9,4
882-58-160;2026-08-28;Yangon;Female;Normal;Fashion accessories;Cash;191;5;1002,75;0,0479;48,03;5,8
158-27-973;2026-01-26;Yangon;Male;Normal;Food and beverages;Credit card;159;1;166,95;0,0479;8,0;4,6
228-88-325;2026-07-06;Yangon;Male;Member;Food and beverages;Credit card;133;5;698,25;0,0479;33,45;7,0
350-10-355;2026-04-08;Mandalay;Female;Member;Food and beverages;Credit card;115;3;362,25;0,0479;17,35;3,5
822-59-906;2026-03-25;Naypyitaw;Male;Member;Food and beverages;Credit card;163;3;513,45;0,0479;24,59;4,0
373-92-148;2026-02-07;Mandalay;Female;Normal;Food and beverages;Credit card;105;4;441,0;0,0479;21,12;1,5
462-40-738;2026-11-09;Yangon;Male;Normal;Food and beverages;Cash;30;2;63,0;0,0479;3,02;8,9
318-68-792;2026-08-06;Yangon;Male;Member;Health and beauty;Credit card;165;6;1039,5;0,0479;49,79;9,1
666-26-656;2026-07-07;Mandalay;Female;Member;Food and beverages;Cash;36;8;302,4;0,0479;14,48;3,2
689-84-131;2026-04-26;Yangon;Female;Normal;Food and beverages;Credit card;95;5;498,75;0,0479;23,89;8,0
670-62-511;2026-05-02;Mandalay;Female;Normal;Food and beverages;Credit card;95;6;598,5;0,0479;28,67;9,2
740-56-822;2026-07-26;Yangon;Male;Normal;Food and beverages;Ewallet;167;10;1753,5;0,0479;83,99;1,2
530-19-620;2026-04-23;Yangon;Male;Normal;Food and beverages;Ewallet;169;3;532,35;0,0479;25,5;1,5
559-78-127;2026-06-10;Mandalay;Female;Member;Food and beverages;Cash;2;2;4,2;0,0479;0,2;9,6
498-87-366;2026-11-01;Mandalay;Female;Normal;Sports and travel;Ewallet;69;9;652,05;0,0479;31,23;2,2
369-67-491;2026-09-18;Yangon;Male;Normal;Home and lifestyle;Credit card;145;6;913,5;0,0479;43,76;6,3
207-80-625;2026-01-13;Mandalay;Female;Member;Food and beverages;Cash;187;8;1570,8;0,0479;75,24;7,6
684-59-683;2026-03-13;Yangon;Female;Normal;Food and beverages;Ewallet;111;10;1165,5;0,0479;55,83;3,9
968-45-581;2026-10-17;Mandalay;Male;Member;Food and beverages;Ewallet;90;7;661,5;0,0479;31,69;5,2
753-25-721;2026-02-14;Mandalay;Male;Normal;Home and lifestyle;Credit card;30;2;63,0;0,0479;3,02;7,0
571-45-309;2026-11-17;Mandalay;Female;Normal;Fashion accessories;Ewallet;312;7;2293,2;0,0479;109,84;9,7
179-84-709;2026-09-16;Yangon;Female;Normal;Food and beverages;Ewallet;170;9;1606,5;0,0479;76,95;7,6
126-24-359;2026-08-31;Naypyitaw;Male;Member;Food and beverages;Credit card;173;6;1089,9;0,0479;52,21;9,0
291-47-935;2026-12-20;Yangon;Female;Member;Food and beverages;Ewallet;5;9;47,25;0,0479;2,26;7,6
892-50-789;2026-12-18;Naypyitaw;Female;Normal;Home and lifestyle;Credit card;500;1;525,0;0,0479;25,15;6,7
750-78-435;2026-09-02;Mandalay;Male;Normal;Health and beauty;Ewallet;111;2;233,1;0,0479;11,17;8,6
203-44-375;2026-07-30;Yangon;Male;Member;Fashion accessories;Credit card;299;8;2511,6;0,0479;120,31;2,2
724-59-489;2026-06-17;Yangon;Female;Member;Food and beverages;Cash;140;3;441,0;0,0479;21,12;7,8
372-54-630;2026-09-27;Yangon;Female;Member;Food and beverages;Ewallet;132;9;1247,4;0,0479;59,75;6,8
938-24-153;2026-02-20;Naypyitaw;Female;Member;Health and beauty;Credit card;46;4;193,2;0,0479;9,25;7,7
899-79-433;2026-12-30;Yangon;Female;Normal;Food and beverages;Ewallet;40;8;336,0;0,0479;16,09;4,3
546-98-823;2026-08-14;Yangon;Male;Normal;Fashion accessories;Cash;239;4;1003,8;0,0479;48,08;3,1
691-43-582;2026-02-12;Yangon;Female;Member;Food and beverages;Ewallet;29;4;121,8;0,0479;5,83;6,1
967-98-197;2026-11-13;Mandalay;Female;Member;Food and beverages;Ewallet;127;1;133,35;0,0479;6,39;9,3
393-80-486;2026-02-18;Yangon;Female;Normal;Sports and travel;Cash;298;5;1564,5;0,0479;74,94;9,7
505-86-165;2026-01-25;Yangon;Female;Member;Home and lifestyle;Ewallet;340;7;2499,0;0,0479;119,7;2,0
244-89-284;2026-12-02;Yangon;Male;Member;Home and lifestyle;Cash;341;2;716,1;0,0479;34,3;6,1
979-16-774;2026-11-30;Yangon;Female;Member;Food and beverages;Ewallet;169;6;1064,7;0,0479;51,0;7,3
129-45-194;2026-06-03;Yangon;Female;Normal;Food and beverages;Ewallet;59;4;247,8;0,0479;11,87;5,2
